_id,usuario_id,restaurant_id,estado,fechaPedido,fechaInicioPreparacion,fechaEntrega,items,total,promocion_id
67f9f8bc7f0966e5e8094aa7,67f9f88d7f0966e5e8094980,67f9f88d7f0966e5e8094997,entregado,2025-04-06T23:57:08.670000,2025-04-07T00:06:08.670000,2025-04-07T00:27:08.670000,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949c2'), 'nombre': 'Cum Ullam', 'cantidad': 3, 'precio_unitario': 139.01}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c3'), 'nombre': 'Consequatur Ipsam', 'cantidad': 1, 'precio_unitario': 274.39}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c4'), 'nombre': 'Blanditiis Consectetur', 'cantidad': 2, 'precio_unitario': 200.86}]",1093.1399999999999,
67f9f8bc7f0966e5e8094aa8,67f9f88d7f0966e5e8094964,67f9f88d7f0966e5e8094998,entregado,2025-04-03T00:28:31.889000,2025-04-03T00:37:31.889000,2025-04-03T00:54:31.889000,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949c8'), 'nombre': 'Sequi Unde', 'cantidad': 1, 'precio_unitario': 330.41}]",330.41,
67f9f8bd7f0966e5e8094aa9,67f9f88d7f0966e5e8094990,67f9f88d7f0966e5e809499e,pendiente,2025-04-10T18:14:45.664000,2025-04-10T18:18:45.664000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f7'), 'nombre': 'Corporis Beatae', 'cantidad': 1, 'precio_unitario': 185.02}, {'item_id': ObjectId('67f9f8907f0966e5e80949f6'), 'nombre': 'Blanditiis Nisi', 'cantidad': 3, 'precio_unitario': 299.17}, {'item_id': ObjectId('67f9f8907f0966e5e80949f4'), 'nombre': 'Eaque Illo', 'cantidad': 2, 'precio_unitario': 325.24}]",1733.01,
67f9f8bd7f0966e5e8094aaa,67f9f88d7f0966e5e809498f,67f9f88d7f0966e5e809499f,en preparación,2025-04-11T20:50:13.887000,2025-04-11T20:59:13.887000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f9'), 'nombre': 'Veritatis Dolore', 'cantidad': 1, 'precio_unitario': 150.75}, {'item_id': ObjectId('67f9f8907f0966e5e80949f9'), 'nombre': 'Veritatis Dolore', 'cantidad': 1, 'precio_unitario': 150.75}, {'item_id': ObjectId('67f9f8907f0966e5e80949f9'), 'nombre': 'Veritatis Dolore', 'cantidad': 2, 'precio_unitario': 150.75}, {'item_id': ObjectId('67f9f8907f0966e5e80949f8'), 'nombre': 'Animi Libero', 'cantidad': 2, 'precio_unitario': 181.96}, {'item_id': ObjectId('67f9f8907f0966e5e80949fc'), 'nombre': 'Rem Deserunt', 'cantidad': 3, 'precio_unitario': 174.73}]",1491.1100000000001,
67f9f8bd7f0966e5e8094aab,67f9f88d7f0966e5e8094990,67f9f88d7f0966e5e80949a5,en preparación,2025-04-11T12:07:21.493000,2025-04-11T12:16:21.493000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a26'), 'nombre': 'Iusto Id', 'cantidad': 1, 'precio_unitario': 182.14}, {'item_id': ObjectId('67f9f8927f0966e5e8094a1e'), 'nombre': 'Harum Illo', 'cantidad': 2, 'precio_unitario': 86.2}]",354.53999999999996,
67f9f8bd7f0966e5e8094aac,67f9f88d7f0966e5e809497e,67f9f88d7f0966e5e80949a1,entregado,2025-04-06T17:59:58.331000,2025-04-06T18:06:58.331000,2025-04-06T18:25:58.331000,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a09'), 'nombre': 'Illum Temporibus', 'cantidad': 1, 'precio_unitario': 189.51}, {'item_id': ObjectId('67f9f8907f0966e5e8094a06'), 'nombre': 'Quibusdam Consectetur', 'cantidad': 2, 'precio_unitario': 245.04}, {'item_id': ObjectId('67f9f8907f0966e5e8094a05'), 'nombre': 'Et Laborum', 'cantidad': 2, 'precio_unitario': 191.09}, {'item_id': ObjectId('67f9f8907f0966e5e8094a08'), 'nombre': 'Fuga Totam', 'cantidad': 3, 'precio_unitario': 121.56}]",1426.45,
67f9f8be7f0966e5e8094aad,67f9f88d7f0966e5e8094992,67f9f88d7f0966e5e80949a5,pendiente,2025-04-10T04:59:56.354000,2025-04-10T05:06:56.354000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a1f'), 'nombre': 'Laborum Dignissimos', 'cantidad': 1, 'precio_unitario': 272.86}, {'item_id': ObjectId('67f9f8927f0966e5e8094a23'), 'nombre': 'Dolore Nemo', 'cantidad': 3, 'precio_unitario': 132.29}, {'item_id': ObjectId('67f9f8927f0966e5e8094a1d'), 'nombre': 'In Illo', 'cantidad': 1, 'precio_unitario': 186.12}, {'item_id': ObjectId('67f9f8927f0966e5e8094a25'), 'nombre': 'Amet Nam', 'cantidad': 1, 'precio_unitario': 311.82}, {'item_id': ObjectId('67f9f8927f0966e5e8094a21'), 'nombre': 'Repudiandae Excepturi', 'cantidad': 1, 'precio_unitario': 344.15}]",1511.8200000000002,
67f9f8be7f0966e5e8094aae,67f9f88d7f0966e5e809498a,67f9f88d7f0966e5e809499b,entregado,2025-04-01T19:34:39.352000,2025-04-01T19:40:39.352000,2025-04-01T19:59:39.352000,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949e0'), 'nombre': 'Quis Qui', 'cantidad': 2, 'precio_unitario': 309.31}, {'item_id': ObjectId('67f9f88f7f0966e5e80949dc'), 'nombre': 'Sed Distinctio', 'cantidad': 2, 'precio_unitario': 286.21}, {'item_id': ObjectId('67f9f88f7f0966e5e80949dd'), 'nombre': 'Delectus Saepe', 'cantidad': 3, 'precio_unitario': 307.58}]",2113.7799999999997,
67f9f8be7f0966e5e8094aaf,67f9f88d7f0966e5e8094985,67f9f88d7f0966e5e809499d,entregado,2025-04-09T23:26:55.542000,2025-04-09T23:33:55.542000,2025-04-10T00:14:55.542000,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949ef'), 'nombre': 'Minima Explicabo', 'cantidad': 1, 'precio_unitario': 251.84}, {'item_id': ObjectId('67f9f88f7f0966e5e80949ef'), 'nombre': 'Minima Explicabo', 'cantidad': 3, 'precio_unitario': 251.84}, {'item_id': ObjectId('67f9f88f7f0966e5e80949ec'), 'nombre': 'Praesentium Saepe', 'cantidad': 3, 'precio_unitario': 189.5}, {'item_id': ObjectId('67f9f88f7f0966e5e80949ef'), 'nombre': 'Minima Explicabo', 'cantidad': 1, 'precio_unitario': 251.84}, {'item_id': ObjectId('67f9f88f7f0966e5e80949ec'), 'nombre': 'Praesentium Saepe', 'cantidad': 3, 'precio_unitario': 189.5}]",2396.2,
67f9f8bf7f0966e5e8094ab0,67f9f88d7f0966e5e8094981,67f9f88d7f0966e5e8094995,entregado,2025-04-01T12:46:40.911000,2025-04-01T12:52:40.911000,2025-04-01T13:27:40.911000,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949b1'), 'nombre': 'Labore Cum', 'cantidad': 1, 'precio_unitario': 348.54}]",348.54,
67f9f8bf7f0966e5e8094ab1,67f9f88d7f0966e5e809496a,67f9f88d7f0966e5e80949a6,pendiente,2025-04-01T01:40:53.084000,2025-04-01T01:48:53.084000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a2b'), 'nombre': 'Facilis Ullam', 'cantidad': 3, 'precio_unitario': 139.21}, {'item_id': ObjectId('67f9f8927f0966e5e8094a27'), 'nombre': 'Culpa Iure', 'cantidad': 2, 'precio_unitario': 170.21}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2b'), 'nombre': 'Facilis Ullam', 'cantidad': 2, 'precio_unitario': 139.21}, {'item_id': ObjectId('67f9f8927f0966e5e8094a29'), 'nombre': 'Natus Velit', 'cantidad': 2, 'precio_unitario': 85.54}]",1207.55,
67f9f8bf7f0966e5e8094ab2,67f9f88d7f0966e5e8094970,67f9f88d7f0966e5e80949a2,pendiente,2025-04-02T12:12:48.231000,2025-04-02T12:21:48.231000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a0f'), 'nombre': 'Veniam Optio', 'cantidad': 1, 'precio_unitario': 201.79}]",161.43200000000002,67f9f8967f0966e5e8094a3e
67f9f8c07f0966e5e8094ab3,67f9f88d7f0966e5e8094977,67f9f88d7f0966e5e80949a3,en preparación,2025-04-07T22:07:06.256000,2025-04-07T22:15:06.256000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 2, 'precio_unitario': 180.65}, {'item_id': ObjectId('67f9f8917f0966e5e8094a14'), 'nombre': 'Deserunt Itaque', 'cantidad': 1, 'precio_unitario': 123.16}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 3, 'precio_unitario': 189.46}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 3, 'precio_unitario': 189.46}]",1621.2200000000003,
67f9f8c07f0966e5e8094ab4,67f9f88d7f0966e5e8094965,67f9f88d7f0966e5e809499f,pendiente,2025-04-01T17:54:06.658000,2025-04-01T17:56:06.658000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949fc'), 'nombre': 'Rem Deserunt', 'cantidad': 1, 'precio_unitario': 174.73}, {'item_id': ObjectId('67f9f8907f0966e5e80949fa'), 'nombre': 'Aliquid Debitis', 'cantidad': 1, 'precio_unitario': 119.38}, {'item_id': ObjectId('67f9f8907f0966e5e80949fb'), 'nombre': 'Aliquid Sed', 'cantidad': 1, 'precio_unitario': 174.46}, {'item_id': ObjectId('67f9f8907f0966e5e80949fa'), 'nombre': 'Aliquid Debitis', 'cantidad': 2, 'precio_unitario': 119.38}, {'item_id': ObjectId('67f9f8907f0966e5e80949f9'), 'nombre': 'Veritatis Dolore', 'cantidad': 1, 'precio_unitario': 150.75}]",858.08,
67f9f8c07f0966e5e8094ab5,67f9f88d7f0966e5e809496f,67f9f88d7f0966e5e80949a0,entregado,2025-04-02T15:46:45.102000,2025-04-02T15:55:45.102000,2025-04-02T16:25:45.102000,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a02'), 'nombre': 'Ipsa Nam', 'cantidad': 1, 'precio_unitario': 75.18}, {'item_id': ObjectId('67f9f8907f0966e5e8094a00'), 'nombre': 'Voluptatum Voluptates', 'cantidad': 2, 'precio_unitario': 150.84}, {'item_id': ObjectId('67f9f8907f0966e5e8094a03'), 'nombre': 'Vero Quas', 'cantidad': 3, 'precio_unitario': 104.52}, {'item_id': ObjectId('67f9f8907f0966e5e8094a01'), 'nombre': 'Deserunt Ex', 'cantidad': 1, 'precio_unitario': 325.86}, {'item_id': ObjectId('67f9f8907f0966e5e8094a00'), 'nombre': 'Voluptatum Voluptates', 'cantidad': 2, 'precio_unitario': 150.84}]",1317.96,
67f9f8c17f0966e5e8094ab6,67f9f88d7f0966e5e8094970,67f9f88d7f0966e5e80949a3,entregado,2025-04-03T09:36:28.462000,2025-04-03T09:45:28.462000,2025-04-03T10:30:28.462000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a10'), 'nombre': 'Necessitatibus Maiores', 'cantidad': 2, 'precio_unitario': 180.06}]",360.12,
67f9f8c17f0966e5e8094ab7,67f9f88d7f0966e5e809496c,67f9f88d7f0966e5e809499a,pendiente,2025-04-06T00:06:25.166000,2025-04-06T00:14:25.166000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949d7'), 'nombre': 'Maxime Illo', 'cantidad': 1, 'precio_unitario': 62.55}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d2'), 'nombre': 'Ipsa Labore', 'cantidad': 2, 'precio_unitario': 177.07}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d9'), 'nombre': 'Distinctio Assumenda', 'cantidad': 3, 'precio_unitario': 284.03}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d9'), 'nombre': 'Distinctio Assumenda', 'cantidad': 2, 'precio_unitario': 284.03}, {'item_id': ObjectId('67f9f88f7f0966e5e80949da'), 'nombre': 'Nulla Nulla', 'cantidad': 1, 'precio_unitario': 327.73}]",2164.5699999999997,
67f9f8c17f0966e5e8094ab8,67f9f88d7f0966e5e8094965,67f9f88d7f0966e5e809499c,entregado,2025-04-01T15:55:18.379000,2025-04-01T16:00:18.379000,2025-04-01T16:26:18.379000,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949e8'), 'nombre': 'Et Aliquam', 'cantidad': 2, 'precio_unitario': 250.07}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e2'), 'nombre': 'Doloremque Nulla', 'cantidad': 2, 'precio_unitario': 338.76}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e2'), 'nombre': 'Doloremque Nulla', 'cantidad': 3, 'precio_unitario': 338.76}]",2193.9399999999996,
67f9f8c27f0966e5e8094ab9,67f9f88d7f0966e5e8094980,67f9f88d7f0966e5e809499d,en preparación,2025-04-07T23:58:10.424000,2025-04-08T00:08:10.424000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949ee'), 'nombre': 'Quae Quod', 'cantidad': 3, 'precio_unitario': 204.64}]",613.92,
67f9f8c27f0966e5e8094aba,67f9f88d7f0966e5e809496e,67f9f88d7f0966e5e80949a7,entregado,2025-04-11T05:58:41.904000,2025-04-11T06:08:41.904000,2025-04-11T06:35:41.904000,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a2c'), 'nombre': 'Voluptatibus Ipsa', 'cantidad': 1, 'precio_unitario': 237.65}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2c'), 'nombre': 'Voluptatibus Ipsa', 'cantidad': 2, 'precio_unitario': 237.65}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2e'), 'nombre': 'Optio Quidem', 'cantidad': 2, 'precio_unitario': 172.56}, {'item_id': ObjectId('67f9f8927f0966e5e8094a30'), 'nombre': 'Distinctio Doloremque', 'cantidad': 2, 'precio_unitario': 256.22}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2d'), 'nombre': 'Deleniti Perferendis', 'cantidad': 1, 'precio_unitario': 121.96}]",1599.054,67f9f8987f0966e5e8094a43
67f9f8c27f0966e5e8094abb,67f9f88d7f0966e5e809497d,67f9f88d7f0966e5e8094995,entregado,2025-04-11T00:24:25.452000,2025-04-11T00:31:25.452000,2025-04-11T01:11:25.452000,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949b0'), 'nombre': 'Maiores Quia', 'cantidad': 1, 'precio_unitario': 276.58}]",276.58,
67f9f8c37f0966e5e8094abc,67f9f88d7f0966e5e809497b,67f9f88d7f0966e5e80949a4,entregado,2025-04-08T05:38:50.116000,2025-04-08T05:44:50.116000,2025-04-08T06:17:50.116000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a17'), 'nombre': 'Repellendus Repellat', 'cantidad': 3, 'precio_unitario': 314.1}, {'item_id': ObjectId('67f9f8917f0966e5e8094a17'), 'nombre': 'Repellendus Repellat', 'cantidad': 2, 'precio_unitario': 314.1}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1a'), 'nombre': 'Assumenda Voluptatibus', 'cantidad': 1, 'precio_unitario': 257.18}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1b'), 'nombre': 'Minus Ipsam', 'cantidad': 3, 'precio_unitario': 77.92}]",2061.44,
67f9f8c37f0966e5e8094abd,67f9f88d7f0966e5e8094972,67f9f88d7f0966e5e80949a4,entregado,2025-04-01T04:08:36.782000,2025-04-01T04:14:36.782000,2025-04-01T04:54:36.782000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a1c'), 'nombre': 'Vero Temporibus', 'cantidad': 3, 'precio_unitario': 141.86}, {'item_id': ObjectId('67f9f8917f0966e5e8094a19'), 'nombre': 'Distinctio Neque', 'cantidad': 2, 'precio_unitario': 266.02}, {'item_id': ObjectId('67f9f8917f0966e5e8094a15'), 'nombre': 'Recusandae In', 'cantidad': 2, 'precio_unitario': 305.29}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1a'), 'nombre': 'Assumenda Voluptatibus', 'cantidad': 3, 'precio_unitario': 257.18}, {'item_id': ObjectId('67f9f8917f0966e5e8094a16'), 'nombre': 'Voluptas Suscipit', 'cantidad': 2, 'precio_unitario': 156.45}]",2652.64,
67f9f8c37f0966e5e8094abe,67f9f88d7f0966e5e809498b,67f9f88d7f0966e5e8094994,entregado,2025-04-06T20:10:41.217000,2025-04-06T20:15:41.217000,2025-04-06T20:31:41.217000,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949af'), 'nombre': 'Nulla Aliquid', 'cantidad': 2, 'precio_unitario': 334.05}, {'item_id': ObjectId('67f9f88e7f0966e5e80949ab'), 'nombre': 'Incidunt Eius', 'cantidad': 3, 'precio_unitario': 229.68}, {'item_id': ObjectId('67f9f88e7f0966e5e80949a8'), 'nombre': 'Ducimus Dolores', 'cantidad': 3, 'precio_unitario': 97.45}, {'item_id': ObjectId('67f9f88e7f0966e5e80949af'), 'nombre': 'Nulla Aliquid', 'cantidad': 1, 'precio_unitario': 334.05}, {'item_id': ObjectId('67f9f88e7f0966e5e80949ae'), 'nombre': 'Unde Vero', 'cantidad': 1, 'precio_unitario': 294.81}]",2278.35,
67f9f8c47f0966e5e8094abf,67f9f88d7f0966e5e8094981,67f9f88d7f0966e5e8094997,pendiente,2025-04-05T12:20:29.528000,2025-04-05T12:28:29.528000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949c0'), 'nombre': 'Vitae Corrupti', 'cantidad': 2, 'precio_unitario': 345.59}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c2'), 'nombre': 'Cum Ullam', 'cantidad': 2, 'precio_unitario': 139.01}]",969.1999999999999,
67f9f8c47f0966e5e8094ac0,67f9f88d7f0966e5e8094989,67f9f88d7f0966e5e809499a,pendiente,2025-04-01T04:24:19.666000,2025-04-01T04:34:19.666000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949da'), 'nombre': 'Nulla Nulla', 'cantidad': 3, 'precio_unitario': 327.73}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d9'), 'nombre': 'Distinctio Assumenda', 'cantidad': 3, 'precio_unitario': 284.03}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d2'), 'nombre': 'Ipsa Labore', 'cantidad': 3, 'precio_unitario': 177.07}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d4'), 'nombre': 'Ullam Autem', 'cantidad': 3, 'precio_unitario': 272.37}]",3183.6,
67f9f8c47f0966e5e8094ac1,67f9f88d7f0966e5e8094971,67f9f88d7f0966e5e80949a3,en preparación,2025-04-08T22:13:00.249000,2025-04-08T22:18:00.249000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a13'), 'nombre': 'Quaerat Natus', 'cantidad': 2, 'precio_unitario': 299.22}, {'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 2, 'precio_unitario': 180.65}, {'item_id': ObjectId('67f9f8917f0966e5e8094a14'), 'nombre': 'Deserunt Itaque', 'cantidad': 2, 'precio_unitario': 123.16}, {'item_id': ObjectId('67f9f8917f0966e5e8094a14'), 'nombre': 'Deserunt Itaque', 'cantidad': 2, 'precio_unitario': 123.16}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 3, 'precio_unitario': 189.46}]",2020.7599999999998,
67f9f8c57f0966e5e8094ac2,67f9f88d7f0966e5e809496c,67f9f88d7f0966e5e809499c,entregado,2025-04-06T21:06:25.261000,2025-04-06T21:12:25.261000,2025-04-06T21:36:25.261000,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949e6'), 'nombre': 'Quod Corporis', 'cantidad': 1, 'precio_unitario': 159.27}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e6'), 'nombre': 'Quod Corporis', 'cantidad': 2, 'precio_unitario': 159.27}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e5'), 'nombre': 'Nihil Dolorem', 'cantidad': 3, 'precio_unitario': 126.42}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e9'), 'nombre': 'Optio Voluptatem', 'cantidad': 2, 'precio_unitario': 216.32}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e9'), 'nombre': 'Optio Voluptatem', 'cantidad': 2, 'precio_unitario': 216.32}]",1722.35,
67f9f8c57f0966e5e8094ac3,67f9f88d7f0966e5e8094964,67f9f88d7f0966e5e80949a6,en preparación,2025-04-04T03:30:37.210000,2025-04-04T03:36:37.210000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a2a'), 'nombre': 'Facilis Molestiae', 'cantidad': 2, 'precio_unitario': 282.71}, {'item_id': ObjectId('67f9f8927f0966e5e8094a29'), 'nombre': 'Natus Velit', 'cantidad': 1, 'precio_unitario': 85.54}, {'item_id': ObjectId('67f9f8927f0966e5e8094a29'), 'nombre': 'Natus Velit', 'cantidad': 1, 'precio_unitario': 85.54}, {'item_id': ObjectId('67f9f8927f0966e5e8094a29'), 'nombre': 'Natus Velit', 'cantidad': 3, 'precio_unitario': 85.54}, {'item_id': ObjectId('67f9f8927f0966e5e8094a27'), 'nombre': 'Culpa Iure', 'cantidad': 2, 'precio_unitario': 170.21}]",1333.54,
67f9f8c67f0966e5e8094ac4,67f9f88d7f0966e5e809498c,67f9f88d7f0966e5e80949a3,entregado,2025-04-06T12:16:40.237000,2025-04-06T12:22:40.237000,2025-04-06T12:41:40.237000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 3, 'precio_unitario': 180.65}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 3, 'precio_unitario': 189.46}]",1110.33,
67f9f8c67f0966e5e8094ac5,67f9f88d7f0966e5e8094963,67f9f88d7f0966e5e80949a7,en preparación,2025-04-08T15:48:28.580000,2025-04-08T15:55:28.580000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a2d'), 'nombre': 'Deleniti Perferendis', 'cantidad': 1, 'precio_unitario': 121.96}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2c'), 'nombre': 'Voluptatibus Ipsa', 'cantidad': 3, 'precio_unitario': 237.65}, {'item_id': ObjectId('67f9f8927f0966e5e8094a30'), 'nombre': 'Distinctio Doloremque', 'cantidad': 1, 'precio_unitario': 256.22}, {'item_id': ObjectId('67f9f8927f0966e5e8094a31'), 'nombre': 'Occaecati Aspernatur', 'cantidad': 1, 'precio_unitario': 177.54}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2c'), 'nombre': 'Voluptatibus Ipsa', 'cantidad': 1, 'precio_unitario': 237.65}]",1446.42,67f9f8987f0966e5e8094a43
67f9f8c67f0966e5e8094ac6,67f9f88d7f0966e5e809498a,67f9f88d7f0966e5e80949a3,entregado,2025-04-05T17:24:28.655000,2025-04-05T17:28:28.655000,2025-04-05T17:56:28.655000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 1, 'precio_unitario': 180.65}]",180.65,
67f9f8c77f0966e5e8094ac7,67f9f88d7f0966e5e8094986,67f9f88d7f0966e5e80949a3,entregado,2025-04-11T07:30:33.896000,2025-04-11T07:32:33.896000,2025-04-11T08:16:33.896000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 2, 'precio_unitario': 180.65}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 2, 'precio_unitario': 189.46}, {'item_id': ObjectId('67f9f8917f0966e5e8094a10'), 'nombre': 'Necessitatibus Maiores', 'cantidad': 1, 'precio_unitario': 180.06}, {'item_id': ObjectId('67f9f8917f0966e5e8094a14'), 'nombre': 'Deserunt Itaque', 'cantidad': 1, 'precio_unitario': 123.16}]",1043.44,
67f9f8c77f0966e5e8094ac8,67f9f88d7f0966e5e8094968,67f9f88d7f0966e5e80949a1,entregado,2025-04-02T23:13:00.639000,2025-04-02T23:19:00.639000,2025-04-03T00:02:00.639000,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a05'), 'nombre': 'Et Laborum', 'cantidad': 2, 'precio_unitario': 191.09}, {'item_id': ObjectId('67f9f8907f0966e5e8094a08'), 'nombre': 'Fuga Totam', 'cantidad': 1, 'precio_unitario': 121.56}]",503.74,
67f9f8c77f0966e5e8094ac9,67f9f88d7f0966e5e809495f,67f9f88d7f0966e5e8094994,entregado,2025-04-11T01:48:12.996000,2025-04-11T01:57:12.996000,2025-04-11T02:20:12.996000,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949a9'), 'nombre': 'Reprehenderit Dicta', 'cantidad': 2, 'precio_unitario': 202.3}, {'item_id': ObjectId('67f9f88e7f0966e5e80949ac'), 'nombre': 'Adipisci Unde', 'cantidad': 2, 'precio_unitario': 328.73}, {'item_id': ObjectId('67f9f88e7f0966e5e80949af'), 'nombre': 'Nulla Aliquid', 'cantidad': 1, 'precio_unitario': 334.05}]",1396.11,
67f9f8c87f0966e5e8094aca,67f9f88d7f0966e5e8094969,67f9f88d7f0966e5e8094997,pendiente,2025-04-06T18:07:02.237000,2025-04-06T18:09:02.237000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949c1'), 'nombre': 'Reprehenderit Quo', 'cantidad': 3, 'precio_unitario': 176.9}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c3'), 'nombre': 'Consequatur Ipsam', 'cantidad': 3, 'precio_unitario': 274.39}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c2'), 'nombre': 'Cum Ullam', 'cantidad': 3, 'precio_unitario': 139.01}]",1770.8999999999999,
67f9f8c87f0966e5e8094acb,67f9f88d7f0966e5e809498c,67f9f88d7f0966e5e809499e,en preparación,2025-04-03T15:28:06.646000,2025-04-03T15:36:06.646000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f6'), 'nombre': 'Blanditiis Nisi', 'cantidad': 3, 'precio_unitario': 299.17}, {'item_id': ObjectId('67f9f8907f0966e5e80949f3'), 'nombre': 'Eligendi Animi', 'cantidad': 1, 'precio_unitario': 115.65}, {'item_id': ObjectId('67f9f8907f0966e5e80949f6'), 'nombre': 'Blanditiis Nisi', 'cantidad': 3, 'precio_unitario': 299.17}]",1910.67,
67f9f8c97f0966e5e8094acc,67f9f88d7f0966e5e809497d,67f9f88d7f0966e5e809499e,pendiente,2025-04-07T19:14:36.814000,2025-04-07T19:18:36.814000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f5'), 'nombre': 'Natus Nulla', 'cantidad': 3, 'precio_unitario': 290.42}]",871.26,
67f9f8c97f0966e5e8094acd,67f9f88d7f0966e5e8094965,67f9f88d7f0966e5e80949a3,en preparación,2025-04-03T18:29:03.186000,2025-04-03T18:36:03.186000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 1, 'precio_unitario': 180.65}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 2, 'precio_unitario': 189.46}, {'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 2, 'precio_unitario': 180.65}]",920.8700000000001,
